"ï»¿""Longitude (x)""",Latitude (y),Station Name,Climate ID,Date/Time (LST),Temp (ÂC),Temp Flag,Dew Point Temp (ÂC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T01:00:00.000000,-8.1,"",-12.3,"",72,"","","",7,"",7,"",25.0,"",101.63,"","","",-12,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T02:00:00.000000,-8.1,"",-11.8,"",75,"","","",10,"",9,"",25.0,"",101.54,"","","",-13,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T03:00:00.000000,-7.6,"",-11.0,"",77,"","","",5,"",11,"",25.0,"",101.36,"","","",-13,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T04:00:00.000000,-7.2,"",-10.4,"",78,"","","",6,"",13,"",25.0,"",101.22,"","","",-13,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T05:00:00.000000,-7.4,"",-10.3,"",80,"","","",4,"",13,"",25.0,"",101.13,"","","",-13,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T06:00:00.000000,-8.5,"",-10.4,"",86,"","","",36,"",11,"",4.0,"",101.11,"","","",-14,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T07:00:00.000000,-9.8,"",-11.5,"",87,"","","",1,"",11,"",3.2,"",101.1,"","","",-15,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T08:00:00.000000,-10.5,"",-12.2,"",87,"","","",1,"",17,"",3.2,"",101.03,"","","",-18,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T09:00:00.000000,-10.4,"",-12.1,"",87,"","","",2,"",15,"",3.2,"",100.99,"","","",-17,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T10:00:00.000000,-10.5,"",-12.1,"",88,"","","",2,"",17,"",2.0,"",100.99,"","","",-18,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T11:00:00.000000,-10.5,"",-12.3,"",87,"","","",36,"",17,"",4.0,"",100.91,"","","",-18,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T12:00:00.000000,-10.2,"",-12.3,"",85,"","","",2,"",13,"",12.9,"",100.84,"","","",-16,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T13:00:00.000000,-9.6,"",-11.3,"",87,"","","",2,"",19,"",1.6,"",100.78,"","","",-17,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T14:00:00.000000,-9.0,"",-10.6,"",88,"","","",2,"",15,"",1.6,"",100.8,"","","",-16,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T15:00:00.000000,-8.6,"",-10.4,"",87,"","","",2,"",17,"",2.8,"",100.84,"","","",-15,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T16:00:00.000000,-8.6,"",-10.3,"",87,"","","",3,"",17,"",1.6,"",100.88,"","","",-15,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T17:00:00.000000,-8.2,"",-9.8,"",88,"","","",3,"",19,"",1.6,"",100.91,"","","",-15,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T18:00:00.000000,-7.5,"",-9.0,"",89,"","","",3,"",17,"",1.6,"",100.96,"","","",-14,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T19:00:00.000000,-7.2,"",-9.0,"",87,"","","",3,"",28,"",3.2,"",101.02,"","","",-16,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T20:00:00.000000,-7.3,"",-9.2,"",86,"","","",3,"",26,"",2.4,"",101.06,"","","",-15,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T21:00:00.000000,-7.8,"",-9.6,"",87,"","","",3,"",30,"",1.6,"",101.14,"","","",-17,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T22:00:00.000000,-8.1,"",-10.0,"",86,"","","",2,"",24,"",6.4,"",101.22,"","","",-16,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06T23:00:00.000000,-8.4,"",-10.5,"",85,"","","",1,"",26,"",9.7,"",101.34,"","","",-17,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T00:00:00.000000,-8.9,"",-11.5,"",81,"","","",36,"",20,"",12.9,"",101.44,"","","",-16,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T01:00:00.000000,-9.4,"",-12.1,"",81,"","","",1,"",17,"",25.0,"",101.52,"","","",-16,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T02:00:00.000000,-9.6,"",-12.5,"",79,"","","",35,"",7,"",25.0,"",101.71,"","","",-14,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T03:00:00.000000,-9.5,"",-12.4,"",79,"","","",35,"",13,"",25.0,"",101.82,"","","",-16,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T04:00:00.000000,-10.4,"",-14.6,"",71,"","","",1,"",20,"",25.0,"",101.94,"","","",-18,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T05:00:00.000000,-11.4,"",-16.9,"",64,"","","",3,"",19,"",25.0,"",102.03,"","","",-19,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T06:00:00.000000,-12.3,"",-18.1,"",62,"","","",2,"",15,"",25.0,"",102.16,"","","",-20,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T07:00:00.000000,-12.3,"",-18.3,"",61,"","","",3,"",11,"",25.0,"",102.31,"","","",-18,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T08:00:00.000000,-12.8,"",-18.6,"",62,"","","",5,"",15,"",24.1,"",102.43,"","","",-20,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T09:00:00.000000,-13.4,"",-19.4,"",61,"","","",6,"",13,"",24.1,"",102.5,"","","",-20,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T10:00:00.000000,-13.7,"",-19.5,"",62,"","","",7,"",11,"",24.1,"",102.59,"","","",-20,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T11:00:00.000000,-13.7,"",-19.7,"",60,"","","",4,"",6,"",24.1,"",102.63,"","","",-18,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T12:00:00.000000,-13.4,"",-19.8,"",59,"","","",4,"",6,"",24.1,"",102.55,"","","",-17,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T13:00:00.000000,-11.6,"",-19.1,"",54,"","","",4,"",4,"",24.1,"",102.46,"","","",-14,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T14:00:00.000000,-11.8,"",-17.1,"",65,"","","",28,"",4,"",24.1,"",102.49,"","","",-14,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T15:00:00.000000,-11.0,"",-14.2,"",77,"","","",20,"",11,"",24.1,"",102.43,"","","",-17,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T16:00:00.000000,-12.3,"",-15.0,"",80,"","","",13,"",17,"",24.1,"",102.42,"","","",-20,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T17:00:00.000000,-12.3,"",-15.2,"",79,"","","",14,"",9,"",48.3,"",102.42,"","","",-18,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T18:00:00.000000,-10.9,"",-13.8,"",79,"","","",14,"",13,"",25.0,"",102.31,"","","",-17,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T19:00:00.000000,-10.0,"",-13.0,"",79,"","","",15,"",13,"",25.0,"",102.2,"","","",-16,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T20:00:00.000000,-9.9,"",-13.1,"",77,"","","",15,"",22,"",25.0,"",102.06,"","","",-18,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T21:00:00.000000,-9.4,"",-11.9,"",82,"","","",17,"",20,"",25.0,"",101.93,"","","",-17,"",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T22:00:00.000000,-6.4,"",-9.7,"",77,"","","",18,"",22,"",25.0,"",101.82,"","","",-14,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-07T23:00:00.000000,-6.5,"",-9.5,"",79,"","","",16,"",13,"",25.0,"",101.74,"","","",-12,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T00:00:00.000000,-7.9,"",-10.9,"",79,"","","",16,"",19,"",25.0,"",101.62,"","","",-15,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T01:00:00.000000,-10.4,"",-12.6,"",84,"","","",16,"",15,"",25.0,"",101.57,"","","",-17,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T02:00:00.000000,-9.4,"",-11.4,"",85,"","","",16,"",15,"",25.0,"",101.59,"","","",-16,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T03:00:00.000000,-6.9,"",-9.2,"",84,"","","",16,"",19,"",25.0,"",101.51,"","","",-14,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T04:00:00.000000,-6.2,"",-8.8,"",82,"","","",19,"",15,"",25.0,"",101.49,"","","",-12,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T05:00:00.000000,-2.9,"",-6.7,"",75,"","","",20,"",24,"",25.0,"",101.5,"","","",-10,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T06:00:00.000000,-0.1,"",-4.5,"",72,"","","",22,"",35,"",25.0,"",101.52,"","","",-7,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T07:00:00.000000,0.1,"",-4.1,"",73,"","","",23,"",32,"",25.0,"",101.59,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T08:00:00.000000,0.1,"",-3.9,"",74,"","","",22,"",33,"",19.3,"",101.65,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T09:00:00.000000,0.7,"",-3.7,"",72,"","","",23,"",28,"",19.3,"",101.72,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T10:00:00.000000,1.0,"",-3.5,"",72,"","","",23,"",30,"",19.3,"",101.78,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T11:00:00.000000,1.1,"",-3.3,"",72,"","","",23,"",32,"",19.3,"",101.83,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T12:00:00.000000,1.1,"",-3.2,"",73,"","","",23,"",33,"",19.3,"",101.81,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T13:00:00.000000,1.5,"",-2.7,"",74,"","","",23,"",30,"",19.3,"",101.79,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T14:00:00.000000,1.6,"",-2.6,"",74,"","","",22,"",26,"",24.1,"",101.85,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T15:00:00.000000,1.7,"",-2.8,"",72,"","","",22,"",24,"",24.1,"",101.95,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T16:00:00.000000,1.1,"",-3.1,"",74,"","","",22,"",20,"",24.1,"",102.0,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T17:00:00.000000,0.5,"",-3.1,"",77,"","","",24,"",19,"",25.0,"",102.1,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T18:00:00.000000,1.1,"",-2.4,"",77,"","","",23,"",13,"",25.0,"",102.17,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T19:00:00.000000,-0.2,"",-2.9,"",82,"","","",22,"",11,"",25.0,"",102.26,"","","",-4,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T20:00:00.000000,-0.1,"",-2.8,"",82,"","","",22,"",7,"",25.0,"",102.32,"","","",-3,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T21:00:00.000000,-2.8,"",-4.6,"",87,"","","",16,"",7,"",25.0,"",102.3,"","","",-6,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T22:00:00.000000,-2.1,"",-3.8,"",88,"","","",23,"",9,"",25.0,"",102.3,"","","",-6,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-08T23:00:00.000000,-2.0,"",-3.6,"",89,"","","",18,"",6,"",12.9,"",102.29,"","","",-4,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T00:00:00.000000,-3.6,"",-4.7,"",92,"","","",19,"",7,"",9.7,"",102.3,"","","",-7,"",Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T01:00:00.000000,-4.6,"",-5.1,"",96,"","","",18,"",4,"",2.4,"",102.28,"","","",-6,"",Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T02:00:00.000000,-3.9,"",-4.8,"",93,"","","",14,"",7,"",4.8,"",102.25,"","","",-7,"",Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T03:00:00.000000,-4.5,"",-5.3,"",94,"","","",14,"",9,"",8.0,"",102.27,"","","",-8,"",Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T04:00:00.000000,-4.5,"",-5.6,"",92,"","","",12,"",7,"",9.7,"",102.14,"","","",-8,"",Fog
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T05:00:00.000000,-5.5,"",-7.1,"",88,"","","",11,"",6,"",12.9,"",102.1,"","","",-8,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T06:00:00.000000,-3.7,"",-6.0,"",84,"","","",12,"",7,"",12.9,"",102.09,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T07:00:00.000000,-4.5,"",-6.2,"",88,"","","",13,"",11,"",12.9,"",102.03,"","","",-9,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T08:00:00.000000,-5.7,"",-7.0,"",91,"","","",14,"",7,"",12.9,"",101.97,"","","",-9,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T09:00:00.000000,-3.9,"",-6.5,"",82,"","","",13,"",9,"",12.9,"",101.83,"","","",-8,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T10:00:00.000000,-2.2,"",-5.2,"",80,"","","",12,"",9,"",16.1,"",101.7,"","","",-6,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T11:00:00.000000,-1.4,"",-4.6,"",79,"","","",12,"",20,"",16.1,"",101.29,"","","",-7,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T12:00:00.000000,-0.2,"",-4.2,"",74,"","","",18,"",13,"",16.1,"",101.33,"","","",-4,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T13:00:00.000000,0.4,"",-3.9,"",73,"","","",14,"",13,"",16.1,"",101.05,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T14:00:00.000000,0.8,"",-4.0,"",70,"","","",11,"",15,"",19.3,"",100.82,"","","","","",Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T15:00:00.000000,1.0,"",-3.4,"",72,"","","",14,"",22,"",19.3,"",100.7,"","","","","",Snow
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T16:00:00.000000,1.3,"",-2.4,"",76,"","","",15,"",20,"",24.1,"",100.56,"","","","","","Rain,Snow"
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T17:00:00.000000,1.1,"",-1.5,"",83,"","","",16,"",20,"",16.1,"",100.51,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T18:00:00.000000,5.2,"",0.1,"",70,"","","",23,"",35,"",25.0,"",100.53,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T19:00:00.000000,4.7,"",-0.3,"",70,"","","",24,"",39,"",25.0,"",100.61,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T20:00:00.000000,4.4,"",-1.0,"",68,"","","",24,"",32,"",25.0,"",100.67,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T21:00:00.000000,4.3,"",-1.6,"",65,"","","",25,"",37,"",25.0,"",100.76,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T22:00:00.000000,4.2,"",-1.6,"",66,"","","",25,"",39,"",25.0,"",100.83,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-09T23:00:00.000000,3.4,"",-0.7,"",74,"","","",25,"",32,"",25.0,"",100.93,"","","","","",Rain Showers
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T00:00:00.000000,2.7,"",-1.0,"",77,"","","",26,"",35,"",25.0,"",101.05,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T01:00:00.000000,2.7,"",-1.3,"",75,"","","",27,"",41,"",25.0,"",101.2,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T02:00:00.000000,2.7,"",-1.9,"",72,"","","",27,"",44,"",25.0,"",101.42,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T03:00:00.000000,2.5,"",-2.8,"",68,"","","",26,"",35,"",25.0,"",101.6,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T04:00:00.000000,2.3,"",-2.5,"",71,"","","",26,"",37,"",25.0,"",101.74,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T05:00:00.000000,2.3,"",-2.7,"",69,"","","",25,"",30,"",25.0,"",101.88,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T06:00:00.000000,2.1,"",-2.9,"",69,"","","",26,"",32,"",25.0,"",101.96,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T07:00:00.000000,2.0,"",-2.9,"",70,"","","",26,"",28,"",25.0,"",102.1,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T08:00:00.000000,1.3,"",-3.2,"",72,"","","",25,"",24,"",24.1,"",102.32,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T09:00:00.000000,1.3,"",-3.4,"",71,"","","",25,"",33,"",24.1,"",102.47,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T10:00:00.000000,1.4,"",-3.3,"",71,"","","",24,"",22,"",24.1,"",102.58,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T11:00:00.000000,1.9,"",-2.9,"",70,"","","",26,"",26,"",24.1,"",102.65,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T12:00:00.000000,1.9,"",-2.9,"",70,"","","",27,"",20,"",48.3,"",102.67,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T13:00:00.000000,2.2,"",-2.9,"",69,"","","",27,"",26,"",48.3,"",102.69,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T14:00:00.000000,2.4,"",-2.9,"",68,"","","",27,"",24,"",48.3,"",102.77,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T15:00:00.000000,2.4,"",-3.0,"",67,"","","",27,"",20,"",48.3,"",102.89,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T16:00:00.000000,2.2,"",-3.3,"",67,"","","",28,"",17,"",48.3,"",102.96,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T17:00:00.000000,1.9,"",-3.2,"",69,"","","",30,"",15,"",25.0,"",103.01,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T18:00:00.000000,1.9,"",-3.5,"",67,"","","",26,"",4,"",25.0,"",103.03,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T19:00:00.000000,1.3,"",-3.1,"",72,"","","",29,"",4,"",25.0,"",103.03,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T20:00:00.000000,0.5,"",-2.7,"",79,"","","",31,"",9,"",25.0,"",103.09,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T21:00:00.000000,0.6,"",-3.0,"",77,"","","",35,"",6,"",25.0,"",103.09,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T22:00:00.000000,0.6,"",-4.4,"",69,"","","",3,"",7,"",25.0,"",103.03,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-10T23:00:00.000000,-0.5,"",-5.1,"",71,"","","",11,"",11,"",25.0,"",102.99,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-11T00:00:00.000000,-2.1,"",-5.4,"",78,"","","",12,"",9,"",25.0,"",102.95,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-11T01:00:00.000000,-2.3,"",-5.5,"",79,"","","",13,"",6,"",25.0,"",102.94,"","","",-5,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-11T02:00:00.000000,-1.6,"",-5.6,"",74,"","","",12,"",7,"",25.0,"",102.93,"","","",-4,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-11T03:00:00.000000,-1.1,"",-5.6,"",71,"","","",10,"",11,"",25.0,"",102.83,"","","",-5,"",Mostly Cloudy
